payment_id, order_id, payment_date              , payment_method, payment_status, payment_amount
      4193,     4193, 2026-03-31 13:55:30.618955, cash          , succeeded     ,        1668.97
      4194,     4194, 2026-03-31 13:51:26.490483, cash          , succeeded     ,         916.95
      4195,     4195, 2026-03-31 14:06:22.990799, debit_card    , pending       ,         833.32
      4196,     4196, 2026-03-31 14:00:16.839642, paypal        , failed        ,           0.0
      4197,     4197, 2026-03-31 14:04:40.599839, paypal        , succeeded     ,        2703.76
      4198,     4198, 2026-03-31 13:55:40.466035, paypal        , pending       ,        1529.4
      4199,     4199, 2026-03-31 14:06:26.687806, debit_card    , succeeded     ,         117.92
      4200,     4200, 2026-03-31 13:50:13.066055, paypal        , succeeded     ,         291.81
      4201,     4201, 2026-03-31 14:05:29.635795, debit_card    , succeeded     ,         512.98
      4202,     4202, 2026-03-31 14:02:17.208359, paypal        , succeeded     ,         834.48
      4203,     4203, 2026-03-31 13:56:24.332302, credit_card   , succeeded     ,        1611.04
      4204,     4204, 2026-03-31 13:49:12.174153, cash          , succeeded     ,         655.16
      4205,     4205, 2026-03-31 14:05:54.387591, debit_card    , succeeded     ,         945.12
      4206,     4206, 2026-03-31 13:53:25.406644, paypal        , succeeded     ,         800.68
      4207,     4207, 2026-03-31 14:00:33.127069, cash          , succeeded     ,        1083.3
      4208,     4208, 2026-03-31 14:04:41.559391, credit_card   , succeeded     ,        1094.73
      4209,     4209, 2026-03-31 14:03:51.801583, credit_card   , succeeded     ,        2233.44
      4210,     4210, 2026-03-31 13:56:36.110106, cash          , succeeded     ,         501.93
      4211,     4211, 2026-03-31 13:50:53.739465, paypal        , succeeded     ,        1372.54
      4212,     4212, 2026-03-31 13:52:14.975128, cash          , failed        ,           0.0
      4213,     4213, 2026-03-31 13:53:29.853808, cash          , succeeded     ,        1212.47
      4214,     4214, 2026-03-31 13:54:15.457533, paypal        , succeeded     ,         331.2
      4215,     4215, 2026-03-31 13:58:03.162738, cash          , succeeded     ,        1401.02
      4216,     4216, 2026-03-31 14:04:10.583142, debit_card    , pending       ,        1813.35
      4217,     4217, 2026-03-31 13:53:11.252595, debit_card    , succeeded     ,         760.59
      4218,     4218, 2026-03-31 14:03:10.870428, credit_card   , succeeded     ,         574.54
      4219,     4219, 2026-03-31 13:55:32.175298, credit_card   , pending       ,        1030.89
      4220,     4220, 2026-03-31 13:57:18.751872, debit_card    , succeeded     ,         201.6
      4221,     4221, 2026-03-31 14:02:29.576569, paypal        , pending       ,        1583.52
      4222,     4222, 2026-03-31 13:56:39.901285, paypal        , succeeded     ,        4011.41
      4223,     4223, 2026-03-31 14:02:14.619376, credit_card   , pending       ,         711.02
      4224,     4224, 2026-03-31 14:02:48.573692, credit_card   , failed        ,           0.0
      4225,     4225, 2026-03-31 13:53:47.002116, credit_card   , succeeded     ,        1953.2
      4226,     4226, 2026-03-31 14:00:53.154812, credit_card   , succeeded     ,        3052.33
      4227,     4227, 2026-03-31 13:59:40.992374, paypal        , pending       ,        2493.21
      4228,     4228, 2026-03-31 14:05:10.526123, credit_card   , failed        ,           0.0
      4229,     4229, 2026-03-31 14:01:00.464909, debit_card    , succeeded     ,          87.2
      4230,     4230, 2026-03-31 13:53:42.493756, paypal        , failed        ,           0.0
      4231,     4231, 2026-03-31 13:56:07.757415, paypal        , pending       ,        1866.55
      4232,     4232, 2026-03-31 13:49:08.216465, debit_card    , failed        ,           0.0
      4233,     4233, 2026-03-31 13:56:15.470827, credit_card   , pending       ,        1450.89
      4234,     4234, 2026-03-31 13:51:08.148299, paypal        , succeeded     ,         978.32
      4235,     4235, 2026-03-31 13:53:36.417542, credit_card   , succeeded     ,         893.44
      4236,     4236, 2026-03-31 13:59:35.005807, credit_card   , succeeded     ,         955.26
      4237,     4237, 2026-03-31 14:06:21.969432, debit_card    , succeeded     ,        1058.11
      4238,     4238, 2026-03-31 13:54:31.612146, debit_card    , succeeded     ,        1318.54
      4239,     4239, 2026-03-31 13:52:47.029580, cash          , failed        ,           0.0
      4240,     4240, 2026-03-31 13:49:07.518757, debit_card    , succeeded     ,        1721.83
      4241,     4241, 2026-03-31 13:54:38.577541, credit_card   , succeeded     ,        3648.52
      4242,     4242, 2026-03-31 13:49:56.820255, cash          , succeeded     ,         886.7
      4243,     4243, 2026-03-31 13:53:58.857817, cash          , succeeded     ,        2617.5
      4244,     4244, 2026-03-31 14:01:36.996293, cash          , succeeded     ,        1863.33
      4245,     4245, 2026-03-31 14:03:41.132975, cash          , succeeded     ,         313.46
      4246,     4246, 2026-03-31 13:59:22.947298, credit_card   , succeeded     ,        2792.61
      4247,     4247, 2026-03-31 14:00:13.554476, debit_card    , succeeded     ,        1099.07
      4248,     4248, 2026-03-31 13:54:43.052176, cash          , succeeded     ,         834.81
      4249,     4249, 2026-03-31 13:55:48.162673, credit_card   , succeeded     ,        1236.07
      4250,     4250, 2026-03-31 14:05:32.262511, cash          , succeeded     ,         472.76
      4251,     4251, 2026-03-31 13:49:01.572603, debit_card    , succeeded     ,        2707.58
      4252,     4252, 2026-03-31 13:54:55.843656, cash          , succeeded     ,         944.56
      4253,     4253, 2026-03-31 13:55:02.075620, paypal        , succeeded     ,        1503.02
      4254,     4254, 2026-03-31 13:56:47.933709, cash          , succeeded     ,        1849.3
      4255,     4255, 2026-03-31 13:57:06.903356, credit_card   , cancelled     ,           0.0
      4256,     4256, 2026-03-31 14:02:09.976849, credit_card   , succeeded     ,        2922.72
      4257,     4257, 2026-03-31 13:52:35.488386, debit_card    , succeeded     ,        2567.76
      4258,     4258, 2026-03-31 14:01:21.543393, debit_card    , succeeded     ,        2402.78
      4259,     4259, 2026-03-31 14:00:54.824828, paypal        , succeeded     ,        1089.12
      4260,     4260, 2026-03-31 13:53:24.148005, cash          , succeeded     ,         831.26
      4261,     4261, 2026-03-31 13:49:22.847831, cash          , succeeded     ,        1138.5
      4262,     4262, 2026-03-31 14:04:08.475012, paypal        , failed        ,           0.0
      4263,     4263, 2026-03-31 14:06:13.141497, credit_card   , pending       ,        1304.3
      4264,     4264, 2026-03-31 14:00:09.894789, paypal        , succeeded     ,        1653.16
      4265,     4265, 2026-03-31 13:58:54.231795, debit_card    , failed        ,           0.0
      4266,     4266, 2026-03-31 13:55:00.923128, credit_card   , succeeded     ,        1129.25
      4267,     4267, 2026-03-31 13:52:32.155298, credit_card   , succeeded     ,          73.95
      4268,     4268, 2026-03-31 14:06:31.658093, debit_card    , failed        ,           0.0
      4269,     4269, 2026-03-31 13:55:26.726772, credit_card   , succeeded     ,        2514.82
      4270,     4270, 2026-03-31 13:54:03.168886, credit_card   , pending       ,        2975.46
      4271,     4271, 2026-03-31 13:54:28.565133, credit_card   , succeeded     ,        2243.38
      4272,     4272, 2026-03-31 14:00:56.461480, paypal        , succeeded     ,         746.2
      4273,     4273, 2026-03-31 13:49:19.929734, debit_card    , succeeded     ,         450.23
      4274,     4274, 2026-03-31 14:00:02.851713, credit_card   , failed        ,           0.0
      4275,     4275, 2026-03-31 13:51:48.073050, paypal        , succeeded     ,        1878.84
      4276,     4276, 2026-03-31 13:55:07.756488, debit_card    , succeeded     ,         245.3
      4277,     4277, 2026-03-31 13:56:34.053255, paypal        , failed        ,           0.0
      4278,     4278, 2026-03-31 14:06:43.491908, paypal        , succeeded     ,        2758.85
      4279,     4279, 2026-03-31 13:49:13.281012, cash          , cancelled     ,           0.0
      4280,     4280, 2026-03-31 14:06:19.225634, cash          , succeeded     ,          73.84
      4281,     4281, 2026-03-31 13:58:48.954646, paypal        , succeeded     ,        1277.47
      4282,     4282, 2026-03-31 13:57:38.017427, debit_card    , succeeded     ,        2715.63
      4283,     4283, 2026-03-31 13:53:01.496049, paypal        , succeeded     ,        1952.67
      4284,     4284, 2026-03-31 14:05:22.870384, cash          , succeeded     ,         543.14
      4285,     4285, 2026-03-31 13:51:10.233181, debit_card    , succeeded     ,         865.77
      4286,     4286, 2026-03-31 13:59:43.691482, paypal        , succeeded     ,        1638.31
      4287,     4287, 2026-03-31 14:04:05.641646, credit_card   , succeeded     ,        1700.6
      4288,     4288, 2026-03-31 13:50:32.738208, credit_card   , succeeded     ,         938.65
      4289,     4289, 2026-03-31 13:52:43.769811, credit_card   , succeeded     ,          39.03
      4290,     4290, 2026-03-31 14:06:39.501379, cash          , succeeded     ,        1593.65
      4291,     4291, 2026-03-31 13:59:04.404617, debit_card    , failed        ,           0.0
      4292,     4292, 2026-03-31 13:52:00.912234, paypal        , pending       ,         511.38
      4293,     4293, 2026-03-31 13:51:39.846920, paypal        , succeeded     ,        2474.63
      4294,     4294, 2026-03-31 14:02:47.726654, credit_card   , succeeded     ,         511.77
      4295,     4295, 2026-03-31 14:02:01.217568, credit_card   , succeeded     ,         393.14
      4296,     4296, 2026-03-31 13:56:01.205830, paypal        , succeeded     ,        2650.98
      4297,     4297, 2026-03-31 13:56:09.197481, credit_card   , succeeded     ,        1558.37
      4298,     4298, 2026-03-31 14:02:19.383394, paypal        , succeeded     ,        1047.66
      4299,     4299, 2026-03-31 13:56:19.634395, credit_card   , succeeded     ,        1177.44
      4300,     4300, 2026-03-31 13:59:35.188421, credit_card   , succeeded     ,         605.22
      4301,     4301, 2026-03-31 13:54:32.955777, debit_card    , succeeded     ,        2473.17
      4302,     4302, 2026-03-31 13:55:20.228656, credit_card   , succeeded     ,          78.45
      4303,     4303, 2026-03-31 13:50:42.089879, credit_card   , pending       ,        1047.26
      4304,     4304, 2026-03-31 14:04:43.538496, cash          , succeeded     ,        1495.86
      4305,     4305, 2026-03-31 14:06:05.058552, cash          , cancelled     ,           0.0
      4306,     4306, 2026-03-31 14:02:30.693382, credit_card   , succeeded     ,         837.74
      4307,     4307, 2026-03-31 13:54:31.197104, cash          , succeeded     ,         723.52
      4308,     4308, 2026-03-31 13:58:26.477213, credit_card   , succeeded     ,        1269.09
      4309,     4309, 2026-03-31 13:55:51.547236, cash          , succeeded     ,        1176.51
      4310,     4310, 2026-03-31 14:04:15.781115, credit_card   , succeeded     ,        2473.05
      4311,     4311, 2026-03-31 13:57:42.419871, cash          , succeeded     ,        1785.32
      4312,     4312, 2026-03-31 13:57:09.027057, cash          , succeeded     ,         182.9
      4313,     4313, 2026-03-31 14:03:40.229511, paypal        , succeeded     ,        1118.66
      4314,     4314, 2026-03-31 13:56:53.412400, cash          , succeeded     ,        1053.78
      4315,     4315, 2026-03-31 14:05:25.823402, debit_card    , failed        ,           0.0
      4316,     4316, 2026-03-31 13:51:59.836758, credit_card   , succeeded     ,        1410.6
      4317,     4317, 2026-03-31 13:53:59.480435, debit_card    , cancelled     ,           0.0
      4318,     4318, 2026-03-31 13:58:23.278962, paypal        , succeeded     ,         864.83
      4319,     4319, 2026-03-31 13:54:48.779236, credit_card   , succeeded     ,        1108.05
      4320,     4320, 2026-03-31 13:57:09.143205, credit_card   , succeeded     ,        1099.52
      4321,     4321, 2026-03-31 13:51:54.052322, cash          , succeeded     ,        3384.33
      4322,     4322, 2026-03-31 14:05:07.863356, cash          , succeeded     ,        3660.87
      4323,     4323, 2026-03-31 13:55:42.021698, debit_card    , succeeded     ,        1021.9
      4324,     4324, 2026-03-31 14:00:33.352581, paypal        , pending       ,        1524.11
      4325,     4325, 2026-03-31 14:06:20.187183, paypal        , failed        ,           0.0
      4326,     4326, 2026-03-31 13:56:11.117308, credit_card   , succeeded     ,        2786.13
      4327,     4327, 2026-03-31 14:00:15.330225, paypal        , succeeded     ,        2747.87
      4328,     4328, 2026-03-31 13:59:56.386045, paypal        , succeeded     ,         620.82
      4329,     4329, 2026-03-31 13:51:17.657805, cash          , succeeded     ,        1425.28
      4330,     4330, 2026-03-31 13:59:57.513918, paypal        , pending       ,        2147.33
      4331,     4331, 2026-03-31 14:06:46.822675, cash          , succeeded     ,        1771.45
